time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
15-10-1984,19.6,6.7,14.2,2.3,2.3,0,37.2,70.9,211
16-10-1984,16.4,3.9,9.8,0,0,0,26.7,47.2,276
17-10-1984,8.9,-2.7,3,0,0,0,28,54,325
18-10-1984,5.2,-0.2,2.2,11.7,1.7,7,23,43.6,36
19-10-1984,-0.6,-12.1,-3.9,22,0.2,15.26,30.3,50,354
20-10-1984,-3.4,-13.8,-9,0,0,0,11.8,15.8,302
21-10-1984,3.1,-10.5,-0.8,0,0,0,17.9,30.2,181
22-10-1984,4,-2.8,1.2,1.2,1.2,0,15.1,29.2,217
23-10-1984,9.4,0.9,4.5,0,0,0,18.4,33.8,202
24-10-1984,19.8,3.8,10.7,0,0,0,26.6,53.6,333
25-10-1984,8.1,1.1,4,0,0,0,20.8,39.6,28
26-10-1984,4.8,-2.1,1.5,1.6,1.5,0.07,11.5,21.2,7
27-10-1984,6.8,-1.7,2.3,0,0,0,12.4,26.6,310
28-10-1984,8.5,-2,3.6,0,0,0,17.9,34.9,305
29-10-1984,6.9,-2.8,1.3,0,0,0,19.7,37.8,313
30-10-1984,7.1,-0.6,2.1,0,0,0,16.1,28.1,227
31-10-1984,11.1,-1.5,4.4,0,0,0,26.7,46.4,286
01-11-1984,4.9,-5.4,-0.3,0,0,0,25.6,47.9,294
02-11-1984,6.2,-2.3,2.2,0,0,0,17.8,32.8,193
03-11-1984,13.1,1.6,8.4,0,0,0,24,43.6,197
04-11-1984,14.1,0,7.6,2.1,2.1,0,29.8,55.8,215
05-11-1984,15.4,2.7,11.2,1,1,0,30.9,55.1,196
06-11-1984,13.5,-0.1,6.1,0,0,0,22.2,40.3,266
07-11-1984,12.5,1.4,7.1,0,0,0,22.6,39.6,203
08-11-1984,8,-3.2,1.8,0,0,0,23.1,41.8,311
09-11-1984,9.1,-1.9,2.9,0,0,0,24.3,42.5,196
10-11-1984,13.2,-4.1,4.5,0,0,0,25.4,49,289
11-11-1984,0.5,-7.4,-4,0,0,0,20.9,37.1,331
12-11-1984,-1.7,-8.8,-5.7,0,0,0,14.5,28.1,317
13-11-1984,0.1,-7.4,-2.7,0,0,0,16.2,29.5,160
14-11-1984,7.7,-2.7,1.4,0,0,0,22.8,47.5,300
15-11-1984,0.8,-3.5,-1.7,0,0,0,23.1,40,27
16-11-1984,8.2,-8.6,-1.4,1.8,1.8,0,23.3,43.2,326
17-11-1984,-2.9,-8,-5.3,0,0,0,19.9,34.9,19
18-11-1984,-4,-11.5,-7.8,0,0,0,23.9,46.1,11
19-11-1984,-4,-10.7,-7.6,0,0,0,17.7,33.8,33
20-11-1984,-0.1,-8.4,-5.1,0,0,0,13.8,29.2,233
21-11-1984,0.5,-7,-4,0,0,0,13.7,24.1,197
22-11-1984,5.9,-4.3,1.5,0,0,0,30.3,55.8,208
23-11-1984,2.6,-7.7,-2.4,0,0,0,20.5,38.5,329
24-11-1984,-1.9,-8.5,-5.8,0,0,0,15.1,29.2,308
25-11-1984,0.9,-7.3,-2.8,0,0,0,22.2,38.9,200
26-11-1984,0.2,-10.6,-5.3,0,0,0,36.8,64.4,309
27-11-1984,-1.8,-9.6,-5.3,0,0,0,20.4,38.2,211
28-11-1984,3.1,-6.2,-1.2,0,0,0,21.2,37.8,200
29-11-1984,6,-1.7,1.6,0,0,0,25.1,47.5,204
30-11-1984,6.4,-3.5,0,0,0,0,17.7,34.2,274
01-12-1984,-0.4,-7.8,-4.6,0,0,0,18.1,36.4,356
02-12-1984,3,-6.7,0.5,0,0,0,27.2,47.5,193
03-12-1984,3.6,-9.8,-2.6,1.5,0,1.26,26,48.6,334
04-12-1984,-7.3,-11,-9.6,0,0,0,18.5,36.4,270
05-12-1984,-3.3,-10,-7.5,0,0,0,17.4,37.8,259
06-12-1984,0.1,-9.2,-3.1,0,0,0,28.5,50.8,193
07-12-1984,4.8,-6.7,-1.4,0,0,0,27.5,52.9,225
08-12-1984,2,-6,-1.8,0,0,0,10.4,18,41
09-12-1984,4.2,-2,0.2,2.9,0.1,2.03,14,22.7,34
10-12-1984,1.8,-3.5,-1.8,0.5,0,0.42,16.3,28.4,340
11-12-1984,1.7,-7.8,-1.7,0.5,0,0.49,20.5,34.2,309
12-12-1984,-4.2,-9.6,-7.6,0,0,0,20.2,35.6,20
13-12-1984,-1.8,-14.2,-7.9,0,0,0,20.6,34.9,328
14-12-1984,-9.6,-15.2,-12.8,0,0,0,18.1,34.6,334
15-12-1984,-8,-14.5,-11,0,0,0,9.1,22.7,326
16-12-1984,-7.9,-13.3,-10.9,0,0,0,10.4,25.2,291
17-12-1984,-7.5,-14.9,-11.4,0,0,0,11.5,26.3,281
18-12-1984,-6.8,-14.5,-11.1,0,0,0,12.5,25.9,232
19-12-1984,-5.3,-16.1,-10.8,0,0,0,9,18.7,275
20-12-1984,-5.6,-17.3,-12.1,0,0,0,15.5,27.7,319
21-12-1984,-11.7,-18.2,-15.6,0,0,0,17,32.8,284
22-12-1984,-12,-17.9,-15.5,0,0,0,22.2,41.8,273
23-12-1984,-10.7,-21.5,-16.2,0,0,0,30.4,52.9,314
24-12-1984,-13.7,-21.1,-17.1,0,0,0,9.1,19.4,238
25-12-1984,-8.2,-18.1,-13.6,0,0,0,13.8,23.8,279
26-12-1984,-10.1,-19.8,-15.3,0,0,0,16.3,30.6,321
27-12-1984,-11.1,-19.8,-16.4,0,0,0,13.3,27.4,317
28-12-1984,-12.4,-19.6,-16.5,0,0,0,12.2,25.6,287
29-12-1984,-10.1,-18.8,-14.8,0,0,0,14.9,28.1,235
30-12-1984,-7.2,-17.7,-12.9,0,0,0,12.4,25.6,230
31-12-1984,-4.4,-16,-10.6,0,0,0,11.1,26.6,215
01-01-1985,-3.4,-14.3,-9.2,0,0,0,8.6,16.2,27
02-01-1985,-3.7,-15.9,-10.5,0,0,0,15.8,30.2,353
03-01-1985,-6.6,-16.3,-11.7,0,0,0,16.7,31.3,327
04-01-1985,-9.1,-16.6,-13.8,0,0,0,13.2,27.4,297
05-01-1985,-10.5,-19.4,-15.5,0,0,0,13.7,28.1,338
06-01-1985,-11.5,-19.6,-16.3,0,0,0,12.2,25.9,324
07-01-1985,-10.7,-19.3,-15.1,0,0,0,9.4,18.7,221
08-01-1985,-6.9,-17.6,-12,0,0,0,15.3,27,192
09-01-1985,-6.9,-17.6,-12.5,0,0,0,20.3,37.8,253
10-01-1985,-8.1,-18.1,-14.1,0,0,0,13,28.1,286
11-01-1985,-10.2,-20,-14.7,0,0,0,13,28.1,344
12-01-1985,-13.8,-22.3,-18.2,0,0,0,16,33.5,306
13-01-1985,-16.5,-23.2,-20.2,0,0,0,13.3,29.2,290
14-01-1985,-9.2,-23,-13.6,0.1,0,0.35,31,52.9,215
15-01-1985,-14,-21.9,-17.9,0,0,0,28.9,54,313
16-01-1985,-14.7,-22.8,-19.6,0,0,0,9.9,22.7,18
17-01-1985,-10.1,-22.3,-13.6,0,0,0,13.6,27,173
18-01-1985,-1.3,-9.3,-4,7.9,0,5.67,24.7,44.6,201
19-01-1985,-9.2,-22.6,-15.7,0,0,0.14,23.7,45.4,349
20-01-1985,-12.6,-22.8,-18,0,0,0,14.6,23.4,149
21-01-1985,-2.4,-19.3,-9.3,0,0,0.21,21.4,37.1,276
22-01-1985,-9.2,-23.1,-17.3,0,0,0,13.4,21.6,313
23-01-1985,-9.4,-26.2,-18.2,0,0,0,13.3,22,299
24-01-1985,-11.5,-24.8,-17.9,0,0,0.28,10,18,326
25-01-1985,-12.1,-25.7,-20.1,0,0,0,12.5,25.6,32
26-01-1985,-12.7,-24.6,-18,2.1,0,1.61,20.3,35.6,13
27-01-1985,-17.4,-26.4,-22.2,0,0,0,17.8,31.7,1
28-01-1985,-16.7,-28.7,-23.1,0,0,0,14.1,23.8,277
29-01-1985,-16.8,-30.4,-24.4,0,0,0,15,29.5,266
30-01-1985,-11.7,-28.6,-15.2,0,0,0,20.5,35.6,202
31-01-1985,-2.5,-12.5,-6.3,0,0,0,22.2,39.6,242
01-02-1985,-5.2,-16,-11.9,0,0,0,15.3,24.1,241
02-02-1985,-2,-16.7,-10.9,0,0,0,14,24.5,256
03-02-1985,-0.5,-17.2,-7.9,0,0,0,15,27,221
04-02-1985,0.4,-16.1,-5.8,1.5,0,1.05,15.6,27,164
05-02-1985,0.4,-14.9,-6.1,1.9,0,1.4,13.3,24.8,3
06-02-1985,-2.4,-16.1,-10.3,0,0,0,12.5,23.8,342
07-02-1985,-3.7,-15.4,-8.9,0,0,0,15.7,30.2,179
08-02-1985,0.3,-9.3,-3.7,0,0,0,9.1,16.6,74
09-02-1985,1.6,-11.9,-3.7,0.8,0,1.05,22.2,39.6,343
10-02-1985,-5.9,-16.1,-11.1,0,0,0,21.7,38.5,346
11-02-1985,-5.6,-15.4,-8.5,1.7,0,1.4,12.8,21.2,67
12-02-1985,-6.3,-19.6,-12.4,0,0,0.07,23.9,44.3,354
13-02-1985,-10.6,-23.6,-17,0,0,0,16.3,29.5,266
14-02-1985,-8.6,-22.7,-12.5,0.4,0,0.42,12.6,28.4,162
15-02-1985,-7.9,-18.3,-12.7,1,0,0.84,27.1,42.5,1
16-02-1985,-12.3,-26.4,-18.8,0,0,0,25.2,46.1,355
17-02-1985,-11.4,-24.7,-15.5,0,0,0,18.9,36.7,16
18-02-1985,-9.8,-17.9,-14.5,0,0,0,15.9,32.8,18
19-02-1985,-9.6,-18.8,-13.3,1.1,0,1.12,18.4,34.9,350
20-02-1985,-9.8,-19.1,-14.9,0,0,0,19.8,38.5,304
21-02-1985,-9.1,-19.1,-13.8,0,0,0,23.1,43.2,301
22-02-1985,-8.9,-22.1,-16.2,0,0,0,15.8,32,301
23-02-1985,-7.8,-20.5,-15.1,0,0,0,15.8,32,309
24-02-1985,-7.7,-19.6,-14.8,0,0,0,9.8,19.8,207
25-02-1985,-5.6,-16.7,-12,0,0,0,15.7,33.5,204
26-02-1985,-2,-14.3,-8.4,0,0,0.07,10.8,19.1,93
27-02-1985,0.6,-9.7,-4.8,0.2,0,0.42,13.6,24.5,97
28-02-1985,2.4,-7.5,-1.7,6.9,0,4.97,19.4,30.2,19
01-03-1985,-3.8,-19.4,-10.6,0,0,0.07,19.9,34.2,331
02-03-1985,-5.4,-18.7,-13,0,0,0,11.3,22.7,317
03-03-1985,-5.6,-18.2,-12.8,0,0,0,11.9,23,294
04-03-1985,-4.6,-21.5,-12.8,0,0,0,20.9,41,274
05-03-1985,-6.1,-21.1,-14.4,0,0,0,16.4,33.8,239
06-03-1985,-3.5,-18.6,-11.7,0,0,0,18.1,36,220
07-03-1985,0.3,-15.3,-3.1,0,0,0,27.6,41,209
08-03-1985,-0.8,-19.8,-9.4,0,0,0,29.6,55.4,307
09-03-1985,-9.4,-19.9,-15.4,0,0,0,21.3,45.7,283
10-03-1985,-2.2,-17.2,-10.5,0,0,0,18.4,39.6,232
11-03-1985,1.9,-14.1,-6.2,0,0,0,22.3,44.3,252
12-03-1985,0.3,-16.2,-6.8,0,0,0,19.4,34.9,299
13-03-1985,0.1,-12.4,-6.4,0,0,0,18.2,39.6,286
14-03-1985,3.4,-8.4,-2.6,0,0,0,9.2,25.6,246
15-03-1985,6.1,-4.4,0.4,0,0,0,23.7,41.8,194
16-03-1985,7.8,-5.3,1.7,0,0,0,25.1,49.3,206
17-03-1985,8.3,-5.5,1.2,0,0,0,18.5,40,291
18-03-1985,9.6,-3.3,2.5,0,0,0,15.9,34.6,221
19-03-1985,8.8,-1,2.8,0,0,0.21,15.3,29.9,291
20-03-1985,8.6,-6.5,1.1,0.1,0.1,0,24.1,45,299
21-03-1985,5.4,-4,-0.3,0,0,0,16.2,28.4,196
22-03-1985,11.8,-1.2,4.4,0,0,0,25.1,50.4,194
23-03-1985,12.2,2.9,6.9,0,0,0,36.3,67.3,191
24-03-1985,11.7,-0.7,4.9,10.7,8.8,1.33,38.5,73.4,232
25-03-1985,7.7,-4.6,1.3,0,0,0,19.5,40,288
26-03-1985,9.4,0.8,4,0.6,0,0.49,22.4,42.8,173
27-03-1985,8.5,-0.7,3.1,1.4,0.1,0.91,29.5,60.5,203
28-03-1985,6.3,-3.8,0.6,0.4,0,0.28,31.1,58.3,308
29-03-1985,6,-4.7,0.5,0,0,0,24.4,46.8,309
30-03-1985,5.5,-5.7,-0.4,0,0,0,25.3,47.9,323
31-03-1985,11,0.5,4.8,0,0,0,26.5,47.5,205
01-04-1985,15.2,5.2,9.3,1.1,1.1,0,31.8,62.6,205
02-04-1985,12.1,-2.3,5.3,0,0,0,21.3,42.1,350
03-04-1985,7.9,-1.7,2.6,0,0,0,25.9,48.6,22
04-04-1985,9.9,-4.6,2.2,0,0,0,20.9,38.2,342
05-04-1985,14.5,3.4,8.4,0,0,0,32.5,58,187
06-04-1985,14.3,5.3,9.1,5,5,0,41.9,79.6,206
07-04-1985,10.6,-2.2,3.8,0,0,0,22.4,42.8,265
08-04-1985,13.1,-1.8,5.8,0,0,0,15.1,24.5,322
09-04-1985,11.7,-4.1,4,0,0,0,21.3,40.3,358
10-04-1985,13,-1.6,5.6,0,0,0,23.2,44.6,24
11-04-1985,13.9,-3.3,5.3,0,0,0,21.9,41.8,35
12-04-1985,18.6,1.5,9.6,0,0,0,15,32.4,200
13-04-1985,19.4,2.6,10.2,0,0,0,15.9,26.6,354
14-04-1985,17.2,3.6,10.1,0,0,0,15.3,30.6,351
15-04-1985,18.9,2.1,10.4,0,0,0,14,25.9,6
16-04-1985,19.2,4,11.5,0,0,0,14.7,25.2,307
17-04-1985,20.2,7.4,12.9,0,0,0,19.4,34.2,200
18-04-1985,13.2,6.9,9.3,14.6,14.6,0,21.9,43.2,100
19-04-1985,17.5,4.3,10.4,0,0,0,24.2,45.7,299
20-04-1985,22.5,9.8,15.1,0,0,0,31.5,55.4,202
21-04-1985,11.7,4.5,9.2,12.5,12.5,0,18.1,35.3,210
22-04-1985,15.5,2.2,8.8,0.3,0.3,0,18.4,40.3,266
23-04-1985,16.3,5.3,10.5,0,0,0,30.1,61.2,222
24-04-1985,18.7,7.1,13.6,0,0,0,42.9,78.8,205
25-04-1985,16.6,3.2,9.5,0.1,0.1,0,19.4,36,318
26-04-1985,15.8,0.4,8.2,0.1,0.1,0,23.6,45,309
27-04-1985,16.1,7.5,11.3,1.1,1.1,0,27,60.5,199
28-04-1985,7.4,2.8,5.1,14.7,14,0.49,30,53.3,194
29-04-1985,14.2,7,10.3,0,0,0,38.8,75.2,186
30-04-1985,19.6,3.4,11.2,0,0,0,14.1,35.3,45
01-05-1985,23.8,10.5,17.1,3.2,3.2,0,32.9,81.4,188
02-05-1985,19.5,9.1,13.5,7.8,7.8,0,27.3,73.4,214
03-05-1985,22.5,12.7,17.2,0,0,0,23.2,44.6,186
04-05-1985,20.6,8.3,15.2,2.9,2.9,0,27.1,46.8,281
05-05-1985,9.9,3.5,6.9,3.9,3.9,0,29.1,51.1,13
06-05-1985,20.2,4,12.9,0,0,0,19.6,35.3,38
07-05-1985,22.8,7.1,15.3,0,0,0,23.8,44.6,220
08-05-1985,22.1,10.4,15.6,0,0,0,18.5,35.6,193
09-05-1985,24.5,11.9,17.3,0,0,0,31.6,60.8,204
10-05-1985,24.1,14.3,18.7,1,1,0,32.6,63,197
11-05-1985,26.2,14.5,19.4,0.1,0.1,0,33.8,63.4,207
12-05-1985,16.8,4.9,11.3,0.1,0.1,0,24.7,45,19
13-05-1985,19.9,6.4,13.2,0,0,0,25.5,48.6,32
14-05-1985,23.6,8.4,16.4,0,0,0,22.4,38.5,41
15-05-1985,27,8.6,18.5,0,0,0,11.2,22,221
16-05-1985,26.6,14.2,20.2,0,0,0,25.8,52.2,205
17-05-1985,23.2,13.6,18.2,0,0,0,22.3,41.4,206
18-05-1985,17.2,12.5,14.4,0.2,0.2,0,24.2,53.3,184
19-05-1985,15,10.5,12.3,14.1,14.1,0,25.8,46.4,38
20-05-1985,16.5,6.3,11.4,6.5,6.5,0,24,43.6,41
21-05-1985,23.4,12.2,17.4,0,0,0,23.6,41.4,202
22-05-1985,25,13.9,18.8,0,0,0,26.6,50.4,202
23-05-1985,25.7,12.3,18.8,0,0,0,33,62.3,199
24-05-1985,25.3,13.4,19.4,0,0,0,31.1,62.3,256
25-05-1985,21.6,12.4,16.6,0,0,0,30.1,51.1,231
26-05-1985,23.6,10.9,17.3,0,0,0,19.8,40.7,48
27-05-1985,19,11.1,15.5,1,1,0,20.2,50.4,35
28-05-1985,22.9,8.3,17.1,0,0,0,13.9,29.5,174
29-05-1985,25.2,10.4,18.3,0,0,0,16.8,38.5,204
30-05-1985,23.5,10.3,17.6,0,0,0,10.7,22.3,58
31-05-1985,25.3,13.8,19.5,0.1,0.1,0,13.6,23.8,189
01-06-1985,21.4,12.3,16,9.7,9.7,0,14.3,29.9,174
02-06-1985,23.2,12.2,17.7,3.8,3.8,0,9.4,22,35
03-06-1985,24.3,13,19,0.1,0.1,0,12.7,29.9,317
04-06-1985,29.4,15.3,22.4,0,0,0,16.4,35.6,210
05-06-1985,29.7,16.6,22.8,0,0,0,25.5,48.2,199
06-06-1985,25.9,15.4,19.5,2.7,2.7,0,35.3,65.2,199
07-06-1985,25.7,16.2,20.3,1.5,1.5,0,43.3,87.5,198
08-06-1985,24,16.1,19.7,14.2,14.2,0,37.1,66.6,190
09-06-1985,26.2,16.5,20.7,0.4,0.4,0,27.2,49,201
10-06-1985,24.4,15.3,18.8,0.5,0.5,0,26.7,54.4,204
11-06-1985,24.6,13.2,18.4,0.7,0.7,0,14.4,32.8,217
12-06-1985,23.5,13.1,18.8,0.2,0.2,0,7.4,18.7,74
13-06-1985,24.5,15.4,20,1.7,1.7,0,12.6,27.4,183
14-06-1985,24.5,14.9,19.7,1,1,0,22,41.8,205
15-06-1985,21.5,16.4,18.9,3.3,3.3,0,31.8,66.2,198
16-06-1985,22.5,16.5,19.6,1.2,1.2,0,25,47.5,196
17-06-1985,22.3,18.6,20.3,0,0,0,28,56.2,185
18-06-1985,25.9,20.1,22.4,0,0,0,37,68,198
19-06-1985,28,20.2,23.4,0,0,0,30.9,55.4,202
20-06-1985,24.6,18.2,21.7,15.4,15.4,0,30,59.8,197
21-06-1985,22.3,15.8,19.3,31.5,31.5,0,20.3,48.6,244
22-06-1985,26.2,13.4,20.8,0,0,0,15.5,31.7,57
23-06-1985,27.5,17.5,22.5,0,0,0,22.3,42.5,190
24-06-1985,28.4,17.9,23.1,6.3,6.3,0,25.5,52.2,209
25-06-1985,24.4,16.6,20,3.8,3.8,0,13.1,27,19
26-06-1985,22.3,16.8,19.6,5.8,5.8,0,9.2,27.7,62
27-06-1985,27.6,18.8,22.5,28.2,28.2,0,13.9,40.3,128
28-06-1985,23.4,17.7,20.3,4.4,4.4,0,12.3,36,236
29-06-1985,26.6,17.6,22.1,0,0,0,9.2,19.8,37
30-06-1985,26.7,17.8,22.5,1.6,1.6,0,13.4,27.4,347
01-07-1985,25.3,16.5,21.3,0.2,0.2,0,15.5,32.4,353
02-07-1985,26.3,18.5,22.6,2.8,2.8,0,10.7,19.4,154
03-07-1985,21.6,17.3,19.6,10.5,10.5,0,10.9,19.8,147
04-07-1985,24,17.5,21,6.6,6.6,0,15.7,35.6,165
05-07-1985,24.9,18.9,21.4,3.2,3.2,0,16.3,33.8,198
06-07-1985,27.9,20.6,23.7,0,0,0,16.7,34.2,197
07-07-1985,29.6,20.8,24.6,3.4,3.4,0,26.6,49,200
08-07-1985,29.1,20.7,24.6,0,0,0,25.6,50.8,207
09-07-1985,27.9,21.1,24,8.4,8.4,0,13.8,33.1,145
10-07-1985,28.6,21.4,24.9,0,0,0,14,31,284
11-07-1985,28.3,16.2,22.5,0,0,0,18.4,33.1,29
12-07-1985,28.6,18.8,23.4,0,0,0,10.8,20.9,61
13-07-1985,29.5,17.6,23.7,0,0,0,12.1,23.8,37
14-07-1985,28.9,18.5,23.8,0,0,0,11.2,22,91
15-07-1985,26.9,20.8,22.6,16.5,16.5,0,14.4,30.2,165
16-07-1985,25.8,19,21.9,16,16,0,9.4,17.6,41
17-07-1985,23.2,17.8,19.9,4.4,4.4,0,16,31.7,339
18-07-1985,21.9,16.5,19,1.5,1.5,0,20.5,35.6,307
19-07-1985,27.9,19.5,23.4,7.6,7.6,0,18.3,33.5,194
20-07-1985,22.8,20,21.3,10.5,10.5,0,22.3,48.2,172
21-07-1985,25.6,22.8,23.9,6.8,6.8,0,24.6,45.4,186
22-07-1985,28.5,22.4,25.4,6.6,6.6,0,33.5,58.7,206
23-07-1985,25.9,22.6,24.2,1.9,1.9,0,32,58,201
24-07-1985,26.3,21.9,24,33.1,33.1,0,28.7,57.6,200
25-07-1985,24.7,18.8,22,19.3,19.3,0,19,30.6,14
26-07-1985,26.1,20.8,22.8,1.5,1.5,0,15.3,28.4,62
27-07-1985,27.4,18.9,23,0.7,0.7,0,8.5,20.5,231
28-07-1985,28.9,21.1,24.8,0.6,0.6,0,6.5,22,58
29-07-1985,27,20.8,23.8,7.4,7.4,0,13.1,27.4,223
30-07-1985,27.2,21.1,23.9,7.9,7.9,0,8.8,16.9,146
31-07-1985,26.8,21,23.3,2.6,2.6,0,16.3,28.8,191
01-08-1985,29,22.4,25,10.4,10.4,0,19.6,38.2,189
02-08-1985,24.3,20.6,22.5,33.4,33.4,0,14.9,28.1,64
03-08-1985,26.7,20.6,23.1,21.9,21.9,0,20.1,40,184
04-08-1985,25.4,19.8,21.2,25.3,25.3,0,20.7,44.6,195
05-08-1985,28,21,24.7,12.7,12.7,0,20,40.3,213
06-08-1985,24.9,21.6,23.4,51.5,51.5,0,35.9,78.1,207
07-08-1985,27.8,18.6,23.3,0,0,0,16.2,31.3,244
08-08-1985,29.6,20.2,24.6,1.1,1.1,0,18.1,37.8,208
09-08-1985,28.7,18.4,23.5,0,0,0,13,31.3,231
10-08-1985,29.8,20.5,24.9,0,0,0,15.2,29.9,199
11-08-1985,30,22.2,25.6,0,0,0,21.3,35.3,193
12-08-1985,26.9,21.9,24.1,20.6,20.6,0,27,49.7,194
13-08-1985,25.9,20.5,22.5,10.4,10.4,0,18.9,39.6,197
14-08-1985,22.2,19.9,20.9,52.6,52.6,0,26.4,52.9,347
15-08-1985,27.7,21.1,23.7,0,0,0,16.9,33.1,199
16-08-1985,29.1,19.6,24.1,0,0,0,19.8,37.4,193
17-08-1985,28.9,21.8,25,0.2,0.2,0,18.2,36,194
18-08-1985,26.1,19.9,23.1,13.6,13.6,0,19.1,37.1,194
19-08-1985,22.1,19,20.3,111.4,111.4,0,32.8,66.6,31
20-08-1985,25.5,18.6,21.8,0,0,0,14.3,31.3,212
21-08-1985,26.3,20,22.7,0,0,0,17.4,27.4,163
22-08-1985,27.9,20.9,24.1,0,0,0,22.8,45.7,205
23-08-1985,23,20.5,21.6,17.1,17.1,0,13.3,24.1,169
24-08-1985,25.7,22.3,23.5,19.4,19.4,0,22.7,41.4,183
25-08-1985,27.6,22.5,23.9,9.2,9.2,0,36,67.3,213
26-08-1985,25.2,18.6,21.9,0,0,0,20.5,35.6,337
27-08-1985,22,15.6,19.2,0.3,0.3,0,14.5,25.9,14
28-08-1985,25.1,16,20.4,0,0,0,13.4,25.6,140
29-08-1985,26.5,17.3,21.2,19,19,0,18.3,39.2,198
30-08-1985,25.9,17.5,21.2,0.3,0.3,0,14.8,23,302
31-08-1985,24.8,14.9,19.9,0,0,0,17.3,33.1,8
01-09-1985,24.9,17,20.1,0,0,0,18.1,37.1,29
02-09-1985,25,18.8,21.7,25.7,25.7,0,12.8,25.6,32
03-09-1985,22.7,18.5,20.7,0.5,0.5,0,21.5,41.4,223
04-09-1985,27,21.1,23.3,0,0,0,26.4,52.2,201
05-09-1985,25.3,19.4,21.5,4.6,4.6,0,26.3,53.3,205
06-09-1985,26.5,14,20.1,0,0,0,12.9,24.8,310
07-09-1985,27.2,17.8,21.6,0,0,0,16.3,29.2,180
08-09-1985,24,13.3,19.3,0,0,0,17.4,32.4,309
09-09-1985,22.7,12.9,17.4,0,0,0,12.3,25.2,9
10-09-1985,24.6,16.2,19.6,0,0,0,15.4,28.4,155
11-09-1985,24.3,11.6,17.7,0,0,0,20.9,38.5,289
12-09-1985,20,9.3,14.6,0,0,0,16.1,34.6,323
13-09-1985,22.2,11.4,16.5,0,0,0,12.9,23,171
14-09-1985,24.1,12.6,18.2,5,5,0,18.4,38.9,210
15-09-1985,19.4,6.6,13.6,0,0,0,10.1,31.3,347
16-09-1985,20,10.6,15.1,0,0,0,8.3,18,190
17-09-1985,19.1,11,15.4,1.2,1.2,0,19.8,39.2,209
18-09-1985,20.9,9.7,15.5,0,0,0,15.8,30.2,344
19-09-1985,21.4,13.4,16.5,0,0,0,19.5,34.2,168
20-09-1985,16.4,6.4,11.2,0,0,0,21.4,39.2,302
21-09-1985,18.8,3.3,11.6,0,0,0,24.7,50.8,306
22-09-1985,14,3,8.5,0,0,0,9.3,21.2,242
23-09-1985,16.8,7.4,12.2,0.2,0.2,0,14.3,24.8,344
24-09-1985,14,3.2,8.8,0,0,0,17.1,33.5,288
25-09-1985,19.1,9,13.1,0,0,0,18.2,38.9,201
26-09-1985,21.4,11.9,15.7,0,0,0,19.8,42.1,188
27-09-1985,20.8,10.4,16.3,14,14,0,26.8,55.8,195
28-09-1985,16.1,4.4,10,0.2,0.2,0,18.3,36,267
29-09-1985,16.6,6,10.9,0.3,0.3,0,23.2,45.7,210
30-09-1985,13.3,6.4,9.2,2.3,2.3,0,28.5,50.8,328
01-10-1985,15.7,5.2,9.7,0,0,0,21.6,38.2,275
02-10-1985,21,10.4,14.6,0,0,0,21.3,38.5,202
03-10-1985,23.6,11.7,17.2,0,0,0,27.6,52.9,205
04-10-1985,20.8,7.3,13.9,0,0,0,18.5,34.6,32
05-10-1985,20.2,9.8,14,0,0,0,14.5,25.9,59
06-10-1985,18.7,9.2,13.8,0,0,0,13.3,33.5,206
07-10-1985,19.4,10.7,14.5,0,0,0,10.7,23.8,221
08-10-1985,20.9,12.5,16.2,0,0,0,9.8,23.4,179
09-10-1985,23,15.3,18.1,3.1,3.1,0,17.5,32.4,173
10-10-1985,23.1,8.3,16.8,17,17,0,26,51.1,218
11-10-1985,17.6,8,12.5,0,0,0,14.2,27.7,270
12-10-1985,16,2.8,9.3,0,0,0,12.5,24.5,331
13-10-1985,13.3,3.2,7.8,0,0,0,14.6,25.6,236
14-10-1985,19.9,8.2,14.1,0,0,0,24.6,49,199
15-10-1985,20.4,3.8,13.2,7.7,7.7,0,34.2,65.2,237
16-10-1985,9.2,0.7,4.7,0,0,0,25.2,47.9,326
17-10-1985,11.2,-1,5.1,0,0,0,23.1,42.1,308
18-10-1985,8.4,-1.6,2.9,0,0,0,19.2,38.5,303
19-10-1985,8.5,-2.6,2.7,0,0,0,20.4,38.2,300
20-10-1985,10.6,1.3,5.9,0,0,0,18.9,32.4,192
21-10-1985,15.3,3.1,9.1,0,0,0,23.6,50,240
22-10-1985,10.6,3.5,6.5,1.2,1.2,0,20.7,40,150
23-10-1985,10.3,-1.9,4.3,0,0,0,29.2,55.4,329
24-10-1985,9.8,-2.5,3,0,0,0,11.6,24.8,33
25-10-1985,11.8,2.2,9.4,0,0,0,23.2,42.1,197
26-10-1985,12.2,-1.2,5.6,0,0,0,22,41.8,17
27-10-1985,12.2,2.7,9.2,0,0,0,24.8,44.3,196
28-10-1985,17.5,6.4,12.9,0,0,0,33.5,63.4,210
29-10-1985,11.5,-1,5.3,0,0,0,18.9,38.5,339
30-10-1985,9.3,0.3,4.2,0.1,0,0.07,23.3,41,25
31-10-1985,4.6,-4.6,0,0,0,0,28,52.6,9
